;meta[language=en]
; id      |key(hex)|key(str)| text
   1108364|098ed2f4||Some of the improvements to School of the Wolf gear are hidden in the Skellige Isles. Elgar left them in the central part of Ard Skellig and in the ruins of two watchtowers: one on Undvik, one on Spikeroog. He wanted them to be available for witchers who need them and are clever enough to find them.
   1100439|867ab9d9||Well-preserved notes by Hieronymus on the witcher Elgar
   1108358|9e0d83d3||For safekeeping, Elgar hid his improvements to the School of the Wolf's equipment in multiple locations. One set he hid in an underwater cave beneath a castle in central Velen. Another he left in a cave to the south of Oxenfurt, while a third he placed in the elven ruins found on a small isle in southern Velen.
   1100443|db0c378a||Worn-out and faded notes by Hieronymus on the witcher Elgar
   1108363|f7ebecc2||Elgar hid improvements for School of the Wolf gear in various corners of the world, so that witchers could make use of them on the Path. Some he hid in elven ruins and a sunken ship in the south of Velen.. Others he put in a hideout far to the south of Oxenfurt.
   1063632|666ae746||Polished crystal
   1082374|858ee592||Item needed to complete a quest.
   1101657|e5572db4||Mastercrafted Wolven gauntlets
   1086353|320650a7||Medium-weight gear. Increases Armor.
   1101653|6d911aac||Mastercrafted Wolven trousers
   1101655|a0ebcd51||Mastercrafted Wolven boots
   1109242|514e8ee7||Legendary Wolven armor
   1109243|37e67cd9||Enhanced legendary Wolven armor
   1109244|37e67cda||Superior legendary Wolven armor
   1109245|37e67cdb||Mastercrafted legendary Wolven armor
   1109253|67cca6db||Legendary Wolven boots
   1109255|67cca6dc||Enhanced legendary Wolven boots
   1109256|67cca6dd||Superior legendary Wolven boots
   1109260|67cca6de||Mastercrafted legendary Wolven boots
   1109268|fa9185c4||Legendary Wolven gauntlets
   1109269|fa9185c5||Enhanced legendary Wolven gauntlets
   1109270|fa9185c6||Superior legendary Wolven gauntlets
   1109271|fa9185c7||Mastercrafted legendary Wolven gauntlets
   1109273|3471f436||Legendary Wolven trousers
   1109274|3471f437||Enhanced legendary Wolven trousers
   1109275|3471f438||Superior legendary Wolven trousers
   1109276|3471f439||Mastercrafted legendary Wolven trousers
   1057115|3cdab61a||Wolven armor
   1057116|7105a34c||Enhanced Wolven armor
   1057117|7105a34d||Superior Wolven armor
   1057118|7105a34e||Mastercrafted Wolven armor
   1057396|e5572db1||Wolven gauntlets
   1057397|e5572db2||Enhanced Wolven gauntlets
   1057686|6d911aa9||Wolven trousers
   1057687|6d911aaa||Enhanced Wolven trousers
   1057157|a0ebcd4e||Wolven boots
   1057158|a0ebcd4f||Enhanced Wolven boots
   1101654|a0ebcd50||Superior Wolven boots
   1101656|e5572db3||Superior Wolven gauntlets
   1101648|6d911aab||Superior Wolven trousers
   1057265|c8cbf368||Diagram: Wolven armor
   1071246|197c7852||You will be able to craft this item after reading.
   1057319|955ae5a5||Diagram: Enhanced Wolven armor
   1057320|955ae5a6||Diagram: Superior Wolven armor
   1057321|955ae5a7||Diagram: Mastercrafted Wolven armor
   1057267|bef348cd||Diagram: Wolven gauntlets
   1057324|317d8e11||Diagram: Enhanced Wolven gauntlets
   1101664|317d8e12||Diagram: Superior Wolven gauntlets
   1101674|317d8e13||Diagram: Mastercrafted Wolven gauntlets
   1057268|b6ccbdc5||Diagram: Wolven trousers
   1057323|13f5757f||Diagram: Enhanced Wolven trousers
   1101658|13f57580||Diagram: Superior Wolven trousers
   1101661|13f57581||Diagram: Mastercrafted Wolven trousers
   1057266|1570fb6a||Diagram: Wolven boots
   1057322|eb98a8e4||Diagram: Enhanced Wolven boots
   1101662|eb98a8e5||Diagram: Superior Wolven boots
   1101663|eb98a8e6||Diagram: Mastercrafted Wolven boots
   1057194|7787b751||Diagram: Wolven steel sword
   1057325|a6909d20||Diagram: Wolven steel sword - enhanced
   1057326|a6909d21||Diagram: Wolven steel sword - superior
   1057327|a6909d22||Diagram: Wolven steel sword - mastercrafted
   1057210|d2c9d75f||Diagram: Wolven silver sword
   1057328|122c83ae||Diagram: Wolven silver sword - enhanced
   1057329|122c83af||Diagram: Wolven silver sword - superior
   1057330|122c83b0||Diagram: Wolven silver sword - mastercrafted
   1109246|5b74eff5||Diagram: Legendary Wolven armor
   1109224|54db7bf8||Diagram: Enhanced legendary Wolven armor
   1109225|54db7bf9||Diagram: Superior legendary Wolven armor
   1109226|54db7bfa||Diagram: Mastercrafted legendary Wolven armor
   1109272|8169dde0||Diagram: Legendary Wolven gauntlets
   1109219|f0fe2464||Diagram: Enhanced legendary Wolven gauntlets
   1109220|f0fe2465||Diagram: Superior legendary Wolven gauntlets
   1109223|f0fe2466||Diagram: Mastercrafted legendary Wolven gauntlets
   1109277|4975ba52||Diagram: Legendary Wolven trousers
   1109227|4baf48cc||Diagram: Enhanced legendary Wolven trousers
   1109228|4baf48cd||Diagram: Superior legendary Wolven trousers
   1109229|4baf48ce||Diagram: Mastercrafted legendary Wolven trousers
   1109261|a819f7f7||Diagram: Legendary Wolven boots
   1109216|23527c31||Diagram: Enhanced legendary Wolven boots
   1109217|23527c32||Diagram: Superior legendary Wolven boots
   1109218|23527c33||Diagram: Mastercrafted legendary Wolven boots
   1109294|30766281||Diagram: Legendary Wolven steel sword
   1109295|ec67d1f3||Diagram: Legendary Wolven steel sword - enhanced
   1109296|ec67d1f4||Diagram: Legendary Wolven steel sword - superior
   1109308|ec67d1f5||Diagram: Legendary Wolven steel sword - mastercrafted
   1109282|4677abc9||Diagram: Legendary Wolven silver sword
   1109283|873be93b||Diagram: Legendary Wolven silver sword - enhanced
   1109284|873be93c||Diagram: Legendary Wolven silver sword - superior
   1109289|873be93d||Diagram: Legendary Wolven silver sword - mastercrafted
   1109290|201b3596||Legendary Wolven steel sword
   1083687|0cd9e187||Steel sword. Used when fighting humans.
   1109291|862433c8||Legendary Wolven steel sword - enhanced
   1109292|862433c9||Legendary Wolven steel sword - superior
   1109293|862433ca||Legendary Wolven steel sword - mastercrafted
   1109278|f79dc0de||Legendary Wolven silver sword
   1082376|a2b4930d||Silver sword. For fighting monsters.
   1109279|87310d10||Legendary Wolven silver sword - enhanced
   1109280|87310d11||Legendary Wolven silver sword - superior
   1109281|87310d12||Legendary Wolven silver sword - mastercrafted
   1063860|20f59943||Wolven steel sword
   1063861|b9f46035||Wolven steel sword - enhanced
   1063862|b9f46036||Wolven steel sword - superior
   1063863|b9f46037||Wolven steel sword - mastercrafted
   1063893|120fd2d1||Wolven silver sword
   1063894|cd666e43||Wolven silver sword - enhanced
   1063895|cd666e44||Wolven silver sword - superior
   1063896|cd666e45||Wolven silver sword - mastercrafted
   1138184|7aadcef6||Wolf School Gear
   1138206|58f4d23a||Adventure awaits! Embark on an epic treasure hunt and get your hands on a long-lost elite set of Wolf School witcher gear!
   1092261|00000000||Geralt happened across a map which contained markings showing the locations of caches of old witcher diagrams. He set out to find them in hopes of improving his equipment.
   1092262|00000000||Geralt found all the caches which were marked on the map.
   1092268|00000000||Find the gauntlets upgrade diagram using your Witcher Senses.
   1092263|00000000||Find the steel sword upgrade diagram using your Witcher Senses.
   1092264|00000000||Find the trousers upgrade diagram using your Witcher Senses.
   1092265|00000000||Find the gauntlets upgrade diagram.
   1092266|00000000||Find the steel sword upgrade diagram.
   1092267|00000000||Find the trousers upgrade diagram.
   1092208|00000000||Scavenger Hunt: Wolf School Gear Upgrade Diagrams - Part 2
   1092277|00000000||Geralt happened across a map which contained markings showing the locations of caches of old witcher diagrams. He set out to find them in hopes of improving his equipment.
   1092278|00000000||Geralt found all the caches which were marked on the map. He had a suspicion there might be more such caches to be found.
   1092279|00000000||Find the steel sword upgrade diagram using your Witcher Senses.
   1092280|00000000||Find the silver sword upgrade diagram using your Witcher Senses.
   1092281|00000000||Find the chest armor upgrade diagram using your Witcher Senses.
   1092282|00000000||Find the steel sword upgrade diagram.
   1092283|00000000||Find the silver sword upgrade diagram.
   1092284|00000000||Find the chest armor upgrade diagram.
   1092211|00000000||Scavenger Hunt: Wolf School Gear Upgrade Diagrams - Part 5
   1104562|00000000||Geralt happened across a map which contained markings showing the locations of caches of old Wolf School witcher diagrams. He set out to find them in hopes of improving his equipment.
   1104563|00000000||Geralt found all the caches which were marked on the map. He had a suspicion there might be more such caches to be found.
   1104573|00000000||Find the gauntlets upgrade diagram using your Witcher Senses.
   1104574|00000000||Find the trousers upgrade diagram using your Witcher Senses.
   1104575|00000000||Find the boots upgrade diagram using your Witcher Senses.
   1104576|00000000||Find the gauntlets upgrade diagram.
   1104577|00000000||Find the trousers upgrade diagram.
   1104578|00000000||Find the boots upgrade diagram.
   1104351|00000000||Scavenger Hunt: Wolf School Gear Upgrade Diagrams - Part 6
   1092252|00000000||Geralt happened across a map which contained markings showing the locations of caches of old witcher diagrams. He set out to find them in hopes of improving his equipment.
   1092251|00000000||Geralt found all the caches which were marked on the map.
   1092253|00000000||Find the silver sword upgrade diagram using your Witcher Senses.
   1092254|00000000||Find the boots upgrade diagram using your Witcher Senses.
   1092257|00000000||Find the chest armor upgrade diagram using your Witcher Senses.
   1092258|00000000||Find the silver sword upgrade diagram using your Witcher Senses.
   1092259|00000000||Find the boots upgrade diagram.
   1092260|00000000||Find the chest armor upgrade diagram.
   1092207|00000000||Scavenger Hunt: Wolf School Gear Upgrade Diagrams - Part 1
   1092269|00000000||Geralt happened across a map which contained markings showing the locations of caches of old witcher diagrams. He set out to find them in hopes of improving his equipment.
   1092270|00000000||Geralt found all the caches which were marked on the map. He had a suspicion there might be more such caches to be found.
   1092271|00000000||Find the chest armor upgrade diagram using your Witcher Senses.
   1092272|00000000||Find the silver sword upgrade diagram using your Witcher Senses.
   1092273|00000000||Find the steel sword upgrade diagram using your Witcher Senses.
   1092274|00000000||Find the chest armor upgrade diagram.
   1092275|00000000||Find the silver sword upgrade diagram.
   1092276|00000000||Find the steel sword upgrade diagram.
   1092210|00000000||Scavenger Hunt: Wolf School Gear Upgrade Diagrams - Part 3
   1092212|00000000||Gathering a good set of gear is a matter of life and death for a witcher. It came as no surprise, then, that Geralt was delighted when he picked up the trail of a high-quality bit of Wolf School equipment, and it likewise came as no surprise when he decided to follow this trail.
   1092213|00000000||In the end Geralt found diagrams to all the elements of Wolf School witcher gear. While hunting for them, he learned the story of the witcher Varin and Hieronymus the mage, and also found out how upgraded components of witcher gear were first created.
   1092296|00000000||Read the mage Hieronymus' notes.
   1092297|00000000||Read Varin's last words.
   1095495|00000000||Find the missing crystal needed to power the generator.
   1095496|00000000||Mount the crystal in the generator and charge it using a Sign.
   1095594|00000000||Go through Hieronymus' portal and examine what's on the other side.
   1108901|00000000||Read Hieronymus' last words.
   1108903|00000000||Enter Hieronymus' portal and explore the location on the other side.
   1108273|00000000||Go through the mage Hieronymus' portal and explore the location on the other side using your Witcher Senses.
   1108268|00000000||Use your Witcher Senses to examine the portal's mechanism.
   1108898|00000000||Search the ruins of the signal tower near Kaer Morhen.
   1108899|00000000||Search the ruined watchtower near Kaer Morhen.
   1092250|00000000||Find the diagrams to all elements of Wolf School witcher gear.
   1095929|00000000||Use your Witcher Senses to find out what drove the person who fled to jump.
   1108902|00000000||Read Chird's journal.
   1092290|00000000||Search the workshop's ruins.
   1092294|00000000||Read the mage Hieronymus' journal.
   1092295|00000000||Read Varin's journal.
   1092292|00000000||Search the ruined tower.
   1095484|00000000||Find a tool which will help you discover what happened in the tower.
   1095489|00000000||Use Keira's lamp to discover what happened in the tower.
   1108900|00000000||Search the ruins of the bastion near Kaer Morhen.
   1092291|00000000||Search the ruined bastion.
   1096608|00000000||Search Varin's remains.
   1108904|00000000||Use your Witcher Senses to examine the portal's mechanism.
   1096254|00000000||Use Keira's lamp to explore the cave.
   1095575|00000000||Charge the crystal using the Aard Sign.
   1092209|00000000||Scavenger Hunt: Wolf School Gear
    392738|05dc6a8f||Ghost
   1093693|00000000||Fuck me! Bugger jumped!
   1093695|00000000||So he did - shame, that. Thought I'd get to gut 'im…
   1093691|00000000||Here he is! Get 'im!
   1093698|00000000||This cannot be forgotten…
   1099460|00000000||Teleport's open, but it looks unstable. Guess one cell's not enough.
   1099462|00000000||A portal. Hm, power cell's missing. Need to look around.
   1104560|00000000||Geralt happened across a map which contained markings showing the locations of caches of old Wolf School witcher diagrams. He set out to find them in hopes of improving his equipment.
   1104561|00000000||Geralt found all the caches which were marked on the map. He had a suspicion there might be more such caches to be found.
   1104579|00000000||Find the gauntlets upgrade diagram using your Witcher Senses.
   1104580|00000000||Find the trousers upgrade diagram using your Witcher Senses.
   1104581|00000000||Find the boots upgrade diagram using your Witcher Senses.
   1104582|00000000||Find the gauntlets upgrade diagram.
   1104583|00000000||Find the trousers upgrade diagram.
   1104584|00000000||Find the boots upgrade diagram.
   1104352|00000000||Scavenger Hunt: Wolf School Gear Upgrade Diagrams - Part 4
