;meta[language=en]
; id      |key(hex)|key(str)| text
   1089147|00000000||Nekker tracks - clear prints.
   1090297|00000000||Doesn't sound like a job for me.
   1090338|00000000||Sorry, got more important matters to tend to.
   1090340|00000000||No! Ye can't abandon me! Not like this!
   1090346|00000000||That hunter wanted to help you. Might still catch him if you hurry.
   1090348|00000000||But a witcher's what I need!
   1090350|00000000||Well this witcher's busy. Godspeed.
   1090352|00000000||But if… if ye happen to pass that way, look into it? Please?
   1090342|00000000||No means no. Farewell.
   1090341|00000000||Fine, I'll help.
   1091549|00000000||Fine. I'll do it. I'll help.
   1090318|00000000||Grand! Knew a witcher wouldn't let me down. Not like some waffly prick from Clan Drumdond…
   1090320|00000000||Or Clan Drummond.
   1090324|00000000||Good luck, witcher! Fare ye well!
   1090328|00000000||Wait. Where should I look for you?
   1090330|00000000||What?
   1090332|00000000||Once I finish. Where will I find you?
   1090334|00000000||Oh! Aye, aye. Umm… here. Meanin' in the tavern nearby. I'll await ye there.
   1090336|00000000||Fine. See ya.
   1090344|00000000||I'll help you.
   1090295|00000000||I'll help.
   1090296|00000000||Let's talk about my reward.
   1090299|00000000||Hm, don't know. You lost your transport, so I don't see how you're going to pay me. And I don't work for free.
   1090301|00000000||I've coin set aside, I'm sure we'll agree terms. How much would you ask?
   1090306|00000000||Ye see? I said we'd agree. So how'll it be?
   1090308|00000000||A fair price. So how'll it be?
   1090304|00000000||Excellent! It's a deal.
   1090274|00000000||Fine, what's this about - tell me.
   1090276|00000000||Me and my mate were on our way here to Fyresdal with a cart full o' hides.
   1090278|00000000||Suddenly we heard a screech. Our horse got spooked, started kickin' - and then, monsters jumped out o' the bushes!
   1090280|00000000||My mate drew the short straw - they got him first. By some miracle I managed to get away.
   1090282|00000000||What kind of monsters?
   1090284|00000000||Nekkuks, no doubt about it.
   1090286|00000000||What?
   1090288|00000000||You know, sharp claws, animal skulls on their heads, attack in swarms…
   1090290|00000000||Nekkers?
   1090292|00000000||Yeah, nekkers! Near twenty of 'em!
   1090294|00000000||So, will ye help? Will ye kill the bastards?
   1090314|00000000||That road needs be clear. Aim to travel it again soon.
   1090236|00000000||What's this about? Tell me.
   1090259|00000000||You from Faroe? Come a long way…
   1090265|00000000||That just happened. Came to Fyresdal to trade a load o' hides from Svorlag.
   1090269|00000000||Svorlag? Thought you were from Faroe - Svorlag's on Spikeroog.
   1090271|00000000||Uhh… ah, well ye see, first I sailed from Faroe to Svorlag. Traded some loot from the Continent for hides there, then came here.
   1090310|00000000||Faroe to Spikeroog to Ard Skellig… huh, roundabout journey.
   1090312|00000000||Ah, hadn't much choice, had I? A merchant sails where the trade's good, not where it's close at hand.
   1090238|00000000||Who are you?
   1090237|00000000||Why don't you want the locals' help?
   1090243|00000000||That hunter - could he be right? Maybe it was just wolves.
   1090245|00000000||I knows what I saw! Besides, who's he to say?
   1090247|00000000||Those Drummond blaggards don't know shite from shoelaces.
   1090249|00000000||That particular blaggard was wearing an Craite colors.
   1090251|00000000||Huh… ye sure about that?
   1090263|00000000||Surer than sure.
   1090253|00000000||Ach, doesn't matter. That lot's not to be trusted, either.
   1090255|00000000||Monsters attacked me. I need a witcher, not some hunter.
   1090210|00000000||What's the problem?
   1090212|00000000||A beast! It attacked me! Me and my comrade!
   1090214|00000000||We'll gut the fucker!
   1090216|00000000||Aye, but not us - the witcher!
   1090218|00000000||Why bother the witchman?
   1090220|00000000||Like as not it were a pack of wolves! But they got you so afeared, you shat yourself and saw specters.
   1090222|00000000||Let me round up a few sturdy lads and we'll--
   1090224|00000000||Won't be needed.
   1090226|00000000||The witcher'll help, right? You shan't let us down.
   1090235|00000000||Faroe folk - dumb as stumps.
   1091503|00000000||And? Then what?
   1091505|00000000||Then nothin. Never you mind. This here's a job for a witcher.
   1091508|00000000||As ye wish.
   1090358|00000000||Help me, please. Got my hopes pinned on ye.
   1090356|00000000||I'm countin' on you, witcher.
   1088520|00000000||And then, outta nowhere this monster leapt at us!
   1090196|00000000||Was right here, fair folk, just outside the village like!
   1090241|00000000||Calm down! And give it to us straight - and slow.
   1090198|00000000||It howled like the damned. Had teeth like - well, this long at least!
   1090200|00000000||Tore my companion to shreds! And I only escaped by the skin o' me teeth.
   1090202|00000000||Hey, a witcher! Oh, Freya be praised!
   1090204|00000000||Witcher! Help!
   1102490|97b582f2||Nekker hide boots
   1086353|320650a7||Medium-weight gear. Increases Armor.
   1091383|500d45e6||Witcher Needed!
   1058789|7610151a||Notice found on a notice board.
   1091384|fc6177e6||I - the writer of this notice - seek the help of a witcher. The work on offer's tough, true, but for a witcher, it should be a breeze. I'll pay well. Time's short, so don't tarry. Any interested witchers, look for me outside the inn in Fyresdal.<br><br>Uggo, son of Olaf
   1138185|7b4cffd1||Contract: Skellige's Most Wanted
   1138208|4208f23f||A monster hunt like no other – can you survive it?
